Fips,Year,Area,GDP,GDPGrowth,Size.of.Metro.Area,Personal.Income,Num.Of.Jobs,Job.Growth,TYPE,land_area,population,households,dem_inc_median,dem_inc_less25,dem_inc_25to50,dem_inc_50to100,dem_inc_100to200,dem_inc_greater200,opticalfiber,advdl_gr1gig
29100,2011,"La Crosse-Onalaska, WI-MN (MSA)",37559,0.37,83.67,39456,76481,0.55,POP,1005.450918,134268,57205,50620.4203,0.2852,0.3279,0.3104,0.0625,0.014,0.0179,0
29180,2011,"Lafayette, LA (MSA)",50807,0.35,113.18,40871,219996,1.61,POP,1055.623564,277393,117061,48359.6014,0.3599,0.2915,0.2644,0.0686,0.0155,0.4603,0.0003
30020,2012,"Lawton, OK (MSA)",31354,-2.5,68.75,36992,58254,-1.99,POP,1016.755177,127537,51315,45430.9109,0.2894,0.3354,0.3349,0.0945,0.0126,0.0079,0.0004
30020,2012,"Lawton, OK (MSA)",31354,-2.5,68.75,36992,58254,-1.99,HU,1016.755177,127537,51315,45430.9109,0.2894,0.3354,0.3349,0.0945,0.0126,0.0111,0.0003
39380,2012,"Pueblo, CO (MSA)",23046,1.27,50.54,33218,60728,-0.09,POP,2331.43886,162751,72475,44447.3098,0.3139,0.3486,0.2956,0.0943,0.0166,0.0308,0.0005
29140,2011,"Lafayette-West Lafayette, IN (MSA)",36271,3.2,80.8,32739,95013,3.7,POP,1172.02235,204381,85474,45653.4138,0.2975,0.3024,0.3095,0.0776,0.013,0.3573,0.2227
39380,2012,"Pueblo, CO (MSA)",23046,1.27,50.54,33218,60728,-0.09,HU,2331.43886,162751,72475,44447.3098,0.3139,0.3486,0.2956,0.0943,0.0166,0.0335,0.0004
29340,2011,"Lake Charles, LA (MSA)",50261,-7.35,111.96,35568,91169,0.89,POP,3012.159279,199654,85623,45421.769,0.3547,0.2952,0.2732,0.0635,0.0134,0.1269,0
29420,2011,"Lake Havasu City-Kingman, AZ (MSA)",15517,-0.14,34.57,26524,46913,-0.49,POP,13238.63869,203344,112424,39492.7625,0.3823,0.3545,0.2176,0.0364,0.0092,0.0099,0
29460,2011,"Lakeland-Winter Haven, FL (MSA)",23478,-1.57,52.3,34630,204927,-0.26,POP,1989.77345,616817,286989,43704.3091,0.3183,0.348,0.2715,0.0494,0.0128,0.1095,0
11500,2012,"Anniston-Oxford-Jacksonville, AL (MSA)",27497,-0.43,60.3,32883,49314,-1.52,POP,569.9135692,119829,54234,41023.0687,0.3432,0.3265,0.2848,0.0939,0.0145,0.0005,0.0005
11500,2012,"Anniston-Oxford-Jacksonville, AL (MSA)",27497,-0.43,60.3,32883,49314,-1.52,HU,569.9135692,119829,54234,41023.0687,0.3432,0.3265,0.2848,0.0939,0.0145,0.0006,0.0006
48700,2012,"Williamsport, PA (MSA)",32626,5.13,71.54,38239,59213,2.22,POP,1184.229176,114942,52863,43109.0924,0.3016,0.3666,0.3001,0.0938,0.0123,0.014,0.0133
48700,2012,"Williamsport, PA (MSA)",32626,5.13,71.54,38239,59213,2.22,HU,1184.229176,114942,52863,43109.0924,0.3016,0.3666,0.3001,0.0938,0.0123,0.0065,0.0058
29540,2011,"Lancaster, PA (MSA)",33493,-1.99,74.61,39013,232741,0.04,POP,875.3289699,524195,204656,54972.0076,0.2258,0.3279,0.3501,0.0824,0.0138,0.0343,0.0034
29620,2011,"Lansing-East Lansing, MI (MSA)",35941,-0.62,80.06,34712,207966,0.95,POP,1540.546161,462127,198160,50343.5736,0.255,0.2932,0.3386,0.0969,0.0163,0,0
49660,2012,"Youngstown-Warren-Boardman, OH-PA (MSA)",26864,1.21,58.91,35260,229708,0.55,POP,1580.353421,556451,258022,43357.1835,0.3123,0.3561,0.2971,0.0935,0.0133,0.0007,0.0007
49660,2012,"Youngstown-Warren-Boardman, OH-PA (MSA)",26864,1.21,58.91,35260,229708,0.55,HU,1580.353421,556451,258022,43357.1835,0.3123,0.3561,0.2971,0.0935,0.0133,0.001,0.001
29700,2011,"Laredo, TX (MSA)",22533,4.25,50.2,25612,95570,4.21,POP,3410.338935,256651,75325,38502.804,0.423,0.2965,0.2182,0.0532,0.0091,0.0029,0
38220,2012,"Pine Bluff, AR (MSA)",27619,3.59,60.56,32776,38546,-1.81,POP,2011.961406,98031,41204,38021.8624,0.3553,0.3488,0.2547,0.0934,0.0093,0.0006,0.0006
29740,2011,"Las Cruces, NM (MSA)",23499,-3.8,52.35,30488,74929,0.62,POP,3765.928214,215397,83806,37568.3412,0.4181,0.2996,0.2303,0.0433,0.0086,0,0
38220,2012,"Pine Bluff, AR (MSA)",27619,3.59,60.56,32776,38546,-1.81,HU,2011.961406,98031,41204,38021.8624,0.3553,0.3488,0.2547,0.0934,0.0093,0.0008,0.0008
29820,2011,"Las Vegas-Henderson-Paradise, NV (MSA)",41272,0.43,91.94,35896,841209,0.69,POP,7913.504707,2000325,859639,56228.5311,0.2141,0.3046,0.3465,0.1104,0.0243,0.0111,0
29940,2011,"Lawrence, KS (MSA)",28092,-1.37,62.58,35268,52261,-0.93,POP,434.0250819,111521,47035,46296.9081,0.3122,0.2954,0.295,0.0784,0.0189,0.0144,0
30020,2011,"Lawton, OK (MSA)",32157,-1.06,71.64,36969,59436,-3.26,POP,1016.755177,124244,50816,44965.4657,0.362,0.3324,0.2532,0.0459,0.0065,0.0073,0
30140,2011,"Lebanon, PA (MSA)",25323,0.8,56.41,40427,51846,2.19,POP,328.6034496,135069,56264,52310.4665,0.2707,0.3349,0.3158,0.0685,0.0102,0.3544,0.0038
30300,2011,"Lewiston, ID-WA (MSA)",27899,-1.52,62.15,36011,27273,0.05,POP,1481.740613,61448,27580,41960.4146,0.3489,0.3185,0.2744,0.0495,0.0088,0,0
30340,2011,"Lewiston-Auburn, ME (MSA)",31652,0.8,70.51,36246,50109,0.24,POP,466.6939796,107679,49021,44605.4106,0.336,0.3273,0.2826,0.0427,0.0113,0.0005,0.0005
30460,2011,"Lexington-Fayette, KY (MSA)",43886,0.07,97.76,38836,260015,1.06,POP,1413.347993,479384,212108,50313.5334,0.2938,0.2838,0.3067,0.0934,0.0224,0.0181,0.0136
30620,2011,"Lima, OH (MSA)",38152,5.28,84.99,32034,52129,0.19,POP,363.5794234,106078,44980,44810.2393,0.3264,0.3223,0.2849,0.0553,0.011,0.0147,0
10500,2012,"Albany, GA (MSA)",26759,1.31,58.68,33956,63456,-0.36,POP,1900.35122,155896,66698,42015.3742,0.353,0.3323,0.263,0.0919,0.0196,0.0002,0.0002
10500,2012,"Albany, GA (MSA)",26759,1.31,58.68,33956,63456,-0.36,HU,1900.35122,155896,66698,42015.3742,0.353,0.3323,0.263,0.0919,0.0196,0.0002,0.0002
30700,2011,"Lincoln, NE (MSA)",43181,1.14,96.19,40015,172703,0.65,POP,1273.930616,305241,128988,52080.9196,0.2575,0.308,0.3312,0.0879,0.0154,0.2533,0.0001
30780,2011,"Little Rock-North Little Rock-Conway, AR (MSA)",41549,0.96,92.56,40346,355516,0.75,POP,3980.87046,709338,310871,48432.453,0.3013,0.318,0.2919,0.0723,0.0164,0.0779,0.0779
30860,2011,"Logan, UT-ID (MSA)",26337,1.68,58.67,28731,54583,1.79,POP,1766.264108,128009,42452,47213.8354,0.2665,0.363,0.2988,0.0613,0.0104,0,0
30980,2011,"Longview, TX (MSA)",43203,4.27,96.24,39788,102382,2.33,POP,1717.084466,216386,88172,43826.8527,0.366,0.3165,0.2512,0.0525,0.0138,0.078,0
31020,2011,"Longview, WA (MSA)",25850,0.03,57.59,33261,37179,-0.44,POP,1144.795243,103979,44058,48858.2908,0.3076,0.3134,0.3075,0.0641,0.0074,0.0581,0.0055
31140,2011,"Louisville/Jefferson County, KY-IN (MSA)",42117,2.07,93.82,39241,600778,0.91,POP,3956.747149,1294390,564396,50402.6231,0.284,0.3038,0.3043,0.0887,0.0192,0.037,0.0209
11020,2012,"Altoona, PA (MSA)",29989,3.47,65.76,36570,63226,0.13,POP,498.1792218,126740,56637,43871.9075,0.2971,0.3454,0.3179,0.091,0.0162,0.1364,0.0046
11020,2012,"Altoona, PA (MSA)",29989,3.47,65.76,36570,63226,0.13,HU,498.1792218,126740,56637,43871.9075,0.2971,0.3454,0.3179,0.091,0.0162,0.143,0.006
31180,2011,"Lubbock, TX (MSA)",31021,-3.76,69.1,34545,134408,1.46,POP,1691.290584,288151,119269,43030.2334,0.3855,0.3022,0.2395,0.058,0.0148,0.3546,0
31340,2011,"Lynchburg, VA (MSA)",29354,-0.91,65.39,34334,105647,-0.18,POP,2024.741444,256485,114149,46876.8818,0.3191,0.3289,0.2815,0.0592,0.0113,0.018,0.0134
31420,2011,"Macon, GA (MSA)",29389,1.13,65.47,36015,99689,0.62,POP,1676.057745,233292,101885,43904.6955,0.3411,0.2887,0.2804,0.0721,0.0176,0.0022,0.0014
31460,2011,"Madera, CA (MSA)",21027,-1.77,46.84,29790,44119,-1.44,POP,2064.089781,155404,50272,48144.3329,0.3336,0.3187,0.266,0.0696,0.012,0,0
31540,2011,"Madison, WI (MSA)",54649,0.99,121.74,46479,369617,1.81,POP,2612.923737,574233,255451,59318.9284,0.2149,0.2886,0.3706,0.1057,0.0202,0.0237,0.001
31700,2011,"Manchester-Nashua, NH (MSA)",50682,4.37,112.9,49169,199637,1.07,POP,823.0813424,400106,165709,69306.3857,0.1925,0.2618,0.3777,0.1426,0.0254,0.0262,0.0009
31740,2011,"Manhattan, KS (MSA)",27037,0.9,60.23,43129,42363,-1.47,POP,1778.795529,129872,52519,44429.0493,0.3504,0.3302,0.2536,0.0581,0.0078,0.164,0
31860,2011,"Mankato-North Mankato, MN (MSA)",36236,2.3,80.72,38055,54439,2.25,POP,1147.873846,97384,39329,50965.7373,0.2684,0.3267,0.3267,0.0678,0.0104,0.0051,0
31900,2011,"Mansfield, OH (MSA)",26291,2.95,58.57,31642,54366,1.77,POP,448.3684014,123601,54309,44092.7468,0.3166,0.3279,0.2858,0.0603,0.0094,0,0
32580,2011,"McAllen-Edinburg-Mission, TX (MSA)",16793,-0.64,37.41,22127,241791,2.23,POP,1546.679007,799134,255246,31806.8239,0.5017,0.286,0.1649,0.0372,0.0103,0.0013,0
32780,2011,"Medford, OR (MSA)",26517,-0.12,59.07,34907,78594,-0.78,POP,2698.065086,205246,91694,45670.7725,0.3303,0.3207,0.2713,0.0622,0.0156,0.1021,0
32820,2011,"Memphis, TN-MS-AR (MSA)",42133,-0.17,93.86,38637,619976,0.68,POP,4456.787232,1324099,553772,50740.049,0.2973,0.2872,0.3005,0.092,0.0231,0.0033,0.0019
32900,2011,"Merced, CA (MSA)",19649,-3.76,43.77,29995,69549,-0.68,POP,1879.451387,260989,85297,45914.5511,0.3301,0.3197,0.2766,0.0639,0.0097,0.011,0.0001
33100,2011,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",40413,-0.6,90.03,43106,2339832,1.96,POP,6187.298374,5553563,2447795,51976.237,0.3055,0.2842,0.2753,0.1015,0.0336,0.0006,0
33140,2011,"Michigan City-La Porte, IN (MSA)",28451,2.92,63.38,32026,44366,0.6,POP,553.449065,112258,48783,48354.9791,0.2729,0.3162,0.3381,0.0626,0.0102,0.1308,0.1308
33260,2011,"Midland, TX (MSA)",91598,3.93,204.05,77495,79096,8.86,POP,885.3754711,140828,55847,59142.9673,0.316,0.2925,0.2692,0.0996,0.0227,0,0
33340,2011,"Milwaukee-Waukesha-West Allis, WI (MSA)",49510,1.24,110.29,45477,836227,1.19,POP,3159.782242,1559552,670535,56414.7712,0.2494,0.2866,0.3378,0.1044,0.0218,0.0135,0.0012
33460,2011,"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",53968,1.5,120.22,48857,1837729,2.06,POP,5866.708163,3303082,1363081,66673.1801,0.1783,0.2625,0.3871,0.1423,0.0297,0.0138,0
33540,2011,"Missoula, MT (MSA)",35775,0.52,79.69,35342,58938,1.14,POP,2595.243043,110651,50719,43308.231,0.3588,0.3133,0.266,0.0521,0.0098,0,0
33660,2011,"Mobile, AL (MSA)",35743,1.62,79.62,32580,182818,-0.46,POP,1580.796151,415702,179358,42023.6479,0.3689,0.3034,0.2603,0.0538,0.0137,0.6296,0.6296
16020,2012,"Cape Girardeau, MO-IL (MSA)",31718,1.5,69.55,35545,46781,0.89,POP,1386.345051,97346,43102,44154.2326,0.2859,0.3611,0.3131,0.0882,0.0185,0.0008,0.0008
16020,2012,"Cape Girardeau, MO-IL (MSA)",31718,1.5,69.55,35545,46781,0.89,HU,1386.345051,97346,43102,44154.2326,0.2859,0.3611,0.3131,0.0882,0.0185,0.001,0.001
33700,2011,"Modesto, CA (MSA)",25473,-2.62,56.75,33005,165809,-0.14,POP,1442.18128,519213,180713,52681.4597,0.2919,0.3038,0.3116,0.0748,0.0179,0.0082,0
33740,2011,"Monroe, LA (MSA)",32006,-1.36,71.3,34014,77966,0.17,POP,1474.741011,176660,75919,40455.6158,0.3956,0.2957,0.2378,0.0573,0.0136,0,0
33780,2011,"Monroe, MI (MSA)",22221,2.03,49.5,36227,39655,1.12,POP,618.7327567,151757,62880,57524.1138,0.2132,0.261,0.3886,0.1244,0.0129,0,0
30300,2012,"Lewiston, ID-WA (MSA)",27777,-0.44,60.91,37080,26970,-1.11,POP,1481.740613,61324,27828,44372.6056,0.2751,0.3531,0.3307,0.088,0.0186,0,0
33860,2011,"Montgomery, AL (MSA)",35083,0.19,78.15,37044,175890,-1.02,POP,2699.917763,377444,162758,47969.3025,0.3088,0.3041,0.2873,0.0827,0.0171,0.0081,0.0015
30300,2012,"Lewiston, ID-WA (MSA)",27777,-0.44,60.91,37080,26970,-1.11,HU,1481.740613,61324,27828,44372.6056,0.2751,0.3531,0.3307,0.088,0.0186,0,0
34060,2011,"Morgantown, WV (MSA)",40819,-0.89,90.93,35752,65438,0.59,POP,951.6154539,130692,58805,37945.394,0.4444,0.2949,0.2004,0.0484,0.0119,0.0182,0.0028
34100,2011,"Morristown, TN (MSA)",25060,0.39,55.83,30084,42747,0.47,POP,733.5823638,138604,62228,38154.7713,0.3849,0.3444,0.221,0.0387,0.011,0.2873,0
34580,2011,"Mount Vernon-Anacortes, WA (MSA)",34749,-10.4,77.41,39107,47692,-0.37,POP,1911.268094,119099,52335,52405.7846,0.2581,0.3294,0.3182,0.076,0.0183,0.0573,0.0169
34620,2011,"Muncie, IN (MSA)",25855,1.66,57.6,30656,49327,1.33,POP,353.4612688,116214,51731,40311.647,0.3562,0.3045,0.2661,0.0583,0.0149,0.1887,0.1887
34740,2012,"Muskegon, MI (MSA)",24307,-0.7,53.3,31685,62601,2.27,POP,1405.122087,172694,74930,42576.132,0.3024,0.3614,0.3052,0.0875,0.0097,0,0
34740,2012,"Muskegon, MI (MSA)",24307,-0.7,53.3,31685,62601,2.27,HU,1405.122087,172694,74930,42576.132,0.3024,0.3614,0.3052,0.0875,0.0097,0,0
34740,2011,"Muskegon, MI (MSA)",24478,4,54.53,30785,61210,2.02,POP,1405.122087,171986,73487,43064.8245,0.3087,0.3207,0.3026,0.0576,0.0103,0,0
27740,2012,"Johnson City, TN (MSA)",27421,1.84,60.13,34582,82816,0.7,POP,812.2806386,202163,96560,40078.1198,0.339,0.3477,0.267,0.0873,0.0227,0.0004,0.0003
34820,2011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",31278,-0.39,69.68,31177,147230,1.5,POP,1184.721456,280753,193654,43915.9135,0.2945,0.3597,0.2685,0.0656,0.0116,0.5079,0
27740,2012,"Johnson City, TN (MSA)",27421,1.84,60.13,34582,82816,0.7,HU,812.2806386,202163,96560,40078.1198,0.339,0.3477,0.267,0.0873,0.0227,0.0004,0.0003
34900,2011,"Napa, CA (MSA)",43358,-1.46,96.59,51325,67560,1.11,POP,762.683484,137746,55024,69687.1727,0.2049,0.2748,0.3367,0.144,0.0395,0,0
34940,2011,"Naples-Immokalee-Marco Island, FL (MSA)",35462,-0.89,79,58991,123949,3.31,POP,2357.695225,323229,197250,61223.4611,0.2032,0.2932,0.3118,0.1297,0.0622,0,0
34980,2011,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",46422,2.22,103.41,42629,809412,2.59,POP,5403.40417,1624706,681180,54258.0839,0.2524,0.3051,0.3253,0.095,0.0222,0.0594,0
49740,2012,"Yuma, AZ (MSA)",22009,-0.32,48.26,26995,68799,2.27,POP,5465.329226,203406,93532,43854.4604,0.2941,0.3923,0.2972,0.0868,0.0107,0,0
35300,2011,"New Haven-Milford, CT (MSA)",39845,-0.31,88.76,49098,377056,0.67,POP,791.8205871,864262,362368,63667.3619,0.2563,0.2549,0.3311,0.1311,0.0266,0.0313,0.0212
49740,2012,"Yuma, AZ (MSA)",22009,-0.32,48.26,26995,68799,2.27,HU,5465.329226,203406,93532,43854.4604,0.2941,0.3923,0.2972,0.0868,0.0107,0,0
28700,2012,"Kingsport-Bristol-Bristol, TN-VA (MSA)",27971,-0.03,61.33,34975,124158,-0.18,POP,1926.153358,311400,150013,40487.7071,0.3373,0.358,0.2726,0.0863,0.0173,0.3188,0.2104
28700,2012,"Kingsport-Bristol-Bristol, TN-VA (MSA)",27971,-0.03,61.33,34975,124158,-0.18,HU,1926.153358,311400,150013,40487.7071,0.3373,0.358,0.2726,0.0863,0.0173,0.3102,0.2029
35380,2011,"New Orleans-Metairie, LA (MSA)",52742,-6.98,117.49,43002,565256,0.96,POP,7586.743107,1210381,560637,48335.8378,0.3564,0.2901,0.2576,0.0761,0.0199,0.0022,0.0019
35620,2011,"New York-Newark-Jersey City, NY-NJ-PA (MSA)",58651,0.45,130.65,56922,8868954,1.2,POP,8494.046101,19011791,7560075,69908.8937,0.263,0.2359,0.3001,0.1543,0.0467,0.6172,0.0848
17420,2012,"Cleveland, TN (MSA)",27412,4.3,60.11,33148,43519,5.9,POP,727.9857194,118153,50820,41144.6505,0.3106,0.3593,0.2845,0.0859,0.0185,0.0207,0.0207
17420,2012,"Cleveland, TN (MSA)",27412,4.3,60.11,33148,43519,5.9,HU,727.9857194,118153,50820,41144.6505,0.3106,0.3593,0.2845,0.0859,0.0185,0.0191,0.0191
35660,2011,"Niles-Benton Harbor, MI (MSA)",30948,0.08,68.94,37049,63556,0.93,POP,1513.555626,156402,76637,45695.8616,0.3141,0.3022,0.291,0.0746,0.0181,0,0
35840,2011,"North Port-Sarasota-Bradenton, FL (MSA)",29554,0.17,65.84,48410,254291,0.81,POP,1606.388723,707368,401623,51669.6037,0.2686,0.3201,0.2898,0.0905,0.0309,0.3106,0
35980,2011,"Norwich-New London, CT (MSA)",41227,-3.4,91.84,48176,137592,-0.7,POP,703.4314385,272781,120337,65166.6854,0.2164,0.2757,0.3634,0.1235,0.021,0.0161,0.0043
36100,2011,"Ocala, FL (MSA)",18618,-0.53,41.47,34505,95658,-0.04,POP,1625.151235,340367,168034,39152.2205,0.3783,0.3567,0.2145,0.0403,0.0101,0,0
25860,2012,"Hickory-Lenoir-Morganton, NC (MSA)",28876,1.91,63.32,32243,149085,0.39,POP,1559.028424,368160,164811,42931.5926,0.3021,0.367,0.3014,0.0853,0.0179,0.051,0.0009
25860,2012,"Hickory-Lenoir-Morganton, NC (MSA)",28876,1.91,63.32,32243,149085,0.39,HU,1559.028424,368160,164811,42931.5926,0.3021,0.367,0.3014,0.0853,0.0179,0.0552,0.001
22900,2012,"Fort Smith, AR-OK (MSA)",29884,1.68,65.53,33876,115085,0.21,POP,3904.066434,303803,132060,40649.8672,0.3255,0.3746,0.2801,0.0851,0.0146,0.0712,0
22900,2012,"Fort Smith, AR-OK (MSA)",29884,1.68,65.53,33876,115085,0.21,HU,3904.066434,303803,132060,40649.8672,0.3255,0.3746,0.2801,0.0851,0.0146,0.063,0
36140,2011,"Ocean City, NJ (MSA)",37749,-0.54,84.09,50695,42553,-1.47,POP,592.6330449,96125,96789,53435.5698,0.2933,0.2965,0.2779,0.0996,0.0327,0.1451,0
36220,2011,"Odessa, TX (MSA)",44421,14.92,98.96,39585,68578,9.67,POP,883.1604931,140836,54406,45443.7201,0.4127,0.3284,0.2109,0.0375,0.0105,0,0
36260,2011,"Ogden-Clearfield, UT (MSA)",30064,0.37,66.97,34660,229155,1.95,POP,1835.943389,561813,191626,61123.2581,0.181,0.3143,0.3849,0.1042,0.0156,0.0268,0.0238
36420,2011,"Oklahoma City, OK (MSA)",42316,1.18,94.27,41717,609592,2.51,POP,5179.145446,1271529,546816,48614.1015,0.3153,0.3155,0.2841,0.0699,0.0152,0.0223,0
36500,2011,"Olympia-Tumwater, WA (MSA)",30279,-0.96,67.45,42774,101922,-0.26,POP,734.4580762,257992,110548,58943.1418,0.2232,0.3051,0.3624,0.0953,0.014,0.1034,0
36540,2011,"Omaha-Council Bluffs, NE-IA (MSA)",49432,0.2,110.12,44721,476395,0.35,POP,4020.318745,875297,366374,57955.7715,0.2291,0.2983,0.3484,0.1017,0.0225,0.0617,0.0015
36740,2011,"Orlando-Kissimmee-Sanford, FL (MSA)",41359,0.12,92.13,35466,1028494,1.65,POP,3936.571599,2168226,956375,52461.7609,0.2528,0.3272,0.3049,0.0918,0.0233,0.8585,0.0001
36780,2011,"Oshkosh-Neenah, WI (MSA)",42440,2.46,94.54,39485,95330,1.46,POP,537.9079984,167585,73530,50824.3022,0.2356,0.3193,0.3626,0.0687,0.0139,0.0013,0.0013
36980,2011,"Owensboro, KY (MSA)",33901,1.25,75.52,35585,52277,2.56,POP,876.0817292,115385,49722,43727.1877,0.3391,0.3174,0.2847,0.0446,0.0142,0.5028,0
37100,2011,"Oxnard-Thousand Oaks-Ventura, CA (MSA)",40149,2.11,89.44,47279,317129,0.21,POP,2142.616564,831134,282936,76736.8933,0.1716,0.2384,0.3631,0.1876,0.0394,0.3777,0.007
37340,2011,"Palm Bay-Melbourne-Titusville, FL (MSA)",30694,-3.12,68.38,39023,202458,-0.44,POP,1547.628231,545206,270056,49396.408,0.2822,0.325,0.3002,0.0792,0.0134,0.0097,0
37460,2011,"Panama City, FL (MSA)",31795,-1.78,70.83,37033,81290,0.28,POP,990.8523464,169373,99477,45260.1734,0.3278,0.3395,0.2643,0.0577,0.0107,0,0
37620,2011,"Parkersburg-Vienna, WV (MSA)",29868,0.93,66.54,32214,42056,1.22,POP,1295.829537,161622,75052,40391.941,0.3657,0.3313,0.2455,0.0491,0.0084,0.0187,0
37860,2011,"Pensacola-Ferry Pass-Brent, FL (MSA)",27145,1.15,60.47,36742,175284,0.99,POP,1964.498615,449398,201352,47978.088,0.3116,0.3298,0.2784,0.0646,0.0156,0,0
37900,2011,"Peoria, IL (MSA)",44937,10.25,100.1,44151,186335,1.81,POP,2307.470976,381004,165109,53753.8806,0.2668,0.2985,0.3342,0.085,0.0154,0,0
37980,2011,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",51201,0.64,114.06,50187,2795494,0.52,POP,4376.728821,5980279,2437234,64070.4316,0.2529,0.2611,0.326,0.1314,0.0286,0.8221,0.0084
38060,2011,"Phoenix-Mesa-Scottsdale, AZ (MSA)",40183,1.04,89.51,37171,1763675,1.84,POP,14195.81354,4322624,1846138,57167.3396,0.2394,0.304,0.3264,0.1073,0.0229,0.092,0.0881
38220,2011,"Pine Bluff, AR (MSA)",26663,-1.19,59.4,30964,39256,-1.84,POP,2011.961406,99138,41495,36877.1605,0.4091,0.3048,0.2349,0.0424,0.0087,0.0006,0.0006
26300,2012,"Hot Springs, AR (MSA)",25885,2.27,56.76,36796,38821,0.79,POP,697.435426,97819,52138,40176.7494,0.3358,0.382,0.2518,0.0835,0.0234,0,0
26300,2012,"Hot Springs, AR (MSA)",25885,2.27,56.76,36796,38821,0.79,HU,697.435426,97819,52138,40176.7494,0.3358,0.382,0.2518,0.0835,0.0234,0,0
38300,2011,"Pittsburgh, PA (MSA)",43519,3.32,96.95,46117,1172455,1.7,POP,4850.398042,2344833,1096620,49847.4258,0.3313,0.3,0.2762,0.0742,0.0183,0.4192,0.0108
38340,2011,"Pittsfield, MA (MSA)",35357,2.11,78.76,45465,64256,0.11,POP,889.7509744,130446,68084,52507.7685,0.3062,0.2971,0.2944,0.0815,0.0209,0,0
19180,2012,"Danville, IL (MSA)",26280,0.31,57.63,33937,30248,0.66,POP,826.6696464,80338,36093,40853.7573,0.3142,0.3677,0.2971,0.0828,0.0081,0.0081,0
48540,2012,"Wheeling, WV-OH (MSA)",32367,4.91,70.97,36131,67816,0.92,POP,899.4376698,146534,69444,39735.5152,0.3262,0.3764,0.2761,0.0828,0.0113,0.0006,0
19180,2012,"Danville, IL (MSA)",26280,0.31,57.63,33937,30248,0.66,HU,826.6696464,80338,36093,40853.7573,0.3142,0.3677,0.2971,0.0828,0.0081,0.0083,0
48540,2012,"Wheeling, WV-OH (MSA)",32367,4.91,70.97,36131,67816,0.92,HU,899.4376698,146534,69444,39735.5152,0.3262,0.3764,0.2761,0.0828,0.0113,0.0005,0
38540,2011,"Pocatello, ID (MSA)",26060,-0.53,58.05,29540,33917,-0.27,POP,2515.299228,91332,36463,44580.0747,0.3385,0.3148,0.2747,0.0613,0.0108,0,0
38940,2011,"Port St. Lucie, FL (MSA)",22739,0.14,50.65,38095,129410,0.23,POP,1435.686593,433333,218197,49190.0097,0.2777,0.3369,0.2812,0.0796,0.0246,0.045,0
38860,2011,"Portland-South Portland, ME (MSA)",44928,0.62,100.08,44367,268569,0.69,POP,2684.049337,512462,261751,55147.4538,0.2545,0.3104,0.3291,0.0841,0.0218,0.0042,0.0042
38900,2011,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",59800,3.52,133.21,41313,1043978,2.12,POP,6558.15578,2260961,938546,57809.4199,0.2279,0.2982,0.3418,0.1108,0.0213,0.6345,0.001
39140,2011,"Prescott, AZ (MSA)",17242,-1.49,38.41,30543,56252,-1.29,POP,7992.496027,216669,113149,43401.2235,0.3449,0.3471,0.2381,0.0544,0.0155,0,0
39300,2011,"Providence-Warwick, RI-MA (MSA)",36733,0.4,81.83,44093,694741,0.59,POP,2061.681067,1592160,689030,57614.5299,0.2994,0.2702,0.3163,0.0961,0.0181,0.6249,0.2948
39340,2011,"Provo-Orem, UT (MSA)",26115,1.7,58.18,26470,191060,3.48,POP,5384.224452,552640,159259,57204.8218,0.2026,0.3209,0.3575,0.1004,0.0186,0.3415,0.1186
34620,2012,"Muncie, IN (MSA)",26624,2.97,58.38,32318,49879,1.12,POP,353.4612688,116652,51548,39843.5533,0.3458,0.3587,0.2696,0.0824,0.0143,0.4035,0.4035
39380,2011,"Pueblo, CO (MSA)",22756,1.74,50.69,32055,60784,1.74,POP,2331.43886,161852,70714,42850.703,0.3605,0.3282,0.2538,0.0465,0.0111,0.0302,0.0004
34620,2012,"Muncie, IN (MSA)",26624,2.97,58.38,32318,49879,1.12,HU,353.4612688,116652,51548,39843.5533,0.3458,0.3587,0.2696,0.0824,0.0143,0.402,0.402
39460,2011,"Punta Gorda, FL (MSA)",17833,1.44,39.73,36161,43927,1.72,POP,863.028775,156754,98307,44661.5249,0.3083,0.3576,0.2585,0.0587,0.017,0.0036,0
39540,2011,"Racine, WI (MSA)",29495,1.02,65.71,39268,76652,1.7,POP,755.5515607,196641,82635,55393.3782,0.2311,0.2814,0.3783,0.0943,0.0149,0.0011,0
39580,2011,"Raleigh, NC (MSA)",44832,-0.02,99.87,41276,537393,2.85,POP,1983.028765,1176735,484864,62045.6236,0.2037,0.2638,0.3568,0.1516,0.0242,0.0058,0.0037
39660,2011,"Rapid City, SD (MSA)",35209,2.1,78.43,41675,70517,1.02,POP,6198.199349,127627,56491,47504.3084,0.2976,0.3656,0.2693,0.053,0.0146,0.7838,0.3462
15180,2012,"Brownsville-Harlingen, TX (MSA)",17348,0.61,38.04,23909,139700,2.27,POP,1258.875962,423025,148628,35524.6784,0.4031,0.3455,0.2243,0.082,0.0187,0,0
